,order_id,date,time
2034,3520,2015-02-28,20:47:42
2035,3522,2015-02-28,21:03:34
2036,3524,2015-02-28,21:14:22
2037,3525,2015-02-28,21:21:02
2038,3526,2015-02-28,21:28:39
2039,3527,2015-02-28,21:30:14
2040,3528,2015-02-28,21:39:40
2041,3530,2015-02-28,23:05:17
2042,3531,2015-03-01,11:34:00
2043,3532,2015-03-01,11:49:27
2044,3535,2015-03-01,12:47:14
2045,3536,2015-03-01,12:51:19
2046,3538,2015-03-01,13:25:47
2047,3539,2015-03-01,14:08:51
2048,3541,2015-03-01,14:39:01
2049,3542,2015-03-01,14:40:22
2050,3543,2015-03-01,14:41:33
2051,3545,2015-03-01,15:10:04
2052,3546,2015-03-01,15:20:14
2053,3547,2015-03-01,15:47:40
2054,3548,2015-03-01,15:57:50
2055,3549,2015-03-01,16:58:16
2056,3550,2015-03-01,17:04:49
2057,3551,2015-03-01,17:04:51
2058,3552,2015-03-01,17:06:58
2059,3553,2015-03-01,17:29:42
2060,3556,2015-03-01,17:52:21
2061,3557,2015-03-01,18:07:12
2062,3558,2015-03-01,18:08:01
2063,3561,2015-03-01,18:36:33
2064,3562,2015-03-01,18:41:16
2065,3563,2015-03-01,18:44:52
2066,3565,2015-03-01,19:01:34
2067,3566,2015-03-01,19:14:27
2068,3567,2015-03-01,19:20:28
2069,3571,2015-03-01,19:56:35
2070,3573,2015-03-01,20:07:52
2071,3575,2015-03-01,21:10:58
2072,3576,2015-03-01,22:00:46
2073,3577,2015-03-01,22:08:42
2074,3578,2015-03-01,22:23:48
2075,3580,2015-03-02,11:49:24
2076,3581,2015-03-02,11:52:25
2077,3582,2015-03-02,11:55:07
2078,3583,2015-03-02,12:07:16
2079,3584,2015-03-02,12:30:47
2080,3585,2015-03-02,12:33:30
2081,3587,2015-03-02,12:39:13
2082,3588,2015-03-02,12:42:52
2083,3589,2015-03-02,12:46:49
2084,3591,2015-03-02,13:07:22
2085,3592,2015-03-02,13:11:50
2086,3593,2015-03-02,13:15:28
2087,3594,2015-03-02,13:22:54
2088,3595,2015-03-02,13:33:21
2089,3597,2015-03-02,13:43:07
2090,3599,2015-03-02,13:59:44
2091,3602,2015-03-02,14:43:05
2092,3603,2015-03-02,15:01:31
2093,3604,2015-03-02,15:27:26
2094,3605,2015-03-02,15:27:51
2095,3606,2015-03-02,15:40:12
2096,3607,2015-03-02,15:43:31
2097,3608,2015-03-02,15:50:46
2098,3609,2015-03-02,15:53:54
2099,3612,2015-03-02,16:36:01
2100,3614,2015-03-02,16:58:21
2101,3617,2015-03-02,17:31:32
2102,3619,2015-03-02,17:47:31
2103,3621,2015-03-02,18:02:16
2104,3624,2015-03-02,18:25:01
2105,3625,2015-03-02,18:29:22
2106,3626,2015-03-02,18:29:51
2107,3627,2015-03-02,18:45:21
2108,3628,2015-03-02,19:01:00
2109,3629,2015-03-02,19:09:34
2110,3630,2015-03-02,19:34:40
2111,3632,2015-03-02,21:00:34
2112,3633,2015-03-02,21:03:49
2113,3635,2015-03-02,21:28:09
2114,3638,2015-03-03,11:26:02
2115,3639,2015-03-03,11:31:41
2116,3640,2015-03-03,11:50:41
2117,3641,2015-03-03,12:14:07
2118,3642,2015-03-03,12:24:18
2119,3643,2015-03-03,12:39:57
2120,3645,2015-03-03,12:57:06
2121,3647,2015-03-03,13:01:48
2122,3649,2015-03-03,13:07:20
2123,3651,2015-03-03,13:16:50
2124,3652,2015-03-03,13:21:01
2125,3653,2015-03-03,13:25:29
2126,3654,2015-03-03,13:38:34
2127,3657,2015-03-03,13:53:01
2128,3658,2015-03-03,14:00:33
2129,3660,2015-03-03,14:08:53
2130,3662,2015-03-03,15:34:25
2131,3663,2015-03-03,15:47:14
2132,3664,2015-03-03,15:55:09
2133,3667,2015-03-03,16:46:19
2134,3668,2015-03-03,17:06:11
2135,3669,2015-03-03,17:19:38
2136,3671,2015-03-03,17:27:27
2137,3673,2015-03-03,17:48:45
2138,3674,2015-03-03,17:58:31
2139,3677,2015-03-03,18:36:32
2140,3679,2015-03-03,18:45:59
2141,3680,2015-03-03,19:10:38
2142,3682,2015-03-03,19:46:03
2143,3683,2015-03-03,19:56:12
2144,3684,2015-03-03,19:59:11
2145,3685,2015-03-03,20:05:12
2146,3686,2015-03-03,20:20:00
2147,3691,2015-03-04,11:23:00
2148,3692,2015-03-04,11:31:04
2149,3697,2015-03-04,12:19:37
2150,3698,2015-03-04,12:28:30
2151,3699,2015-03-04,12:29:54
2152,3702,2015-03-04,12:53:29
2153,3703,2015-03-04,12:59:51
2154,3705,2015-03-04,13:15:42
2155,3706,2015-03-04,13:17:31
2156,3707,2015-03-04,13:20:21
2157,3708,2015-03-04,13:23:35
2158,3709,2015-03-04,13:26:50
2159,3713,2015-03-04,14:45:20
2160,3715,2015-03-04,14:51:20
2161,3716,2015-03-04,14:57:58
2162,3719,2015-03-04,16:09:26
2163,3720,2015-03-04,16:10:09
2164,3721,2015-03-04,16:15:28
2165,3725,2015-03-04,16:56:16
2166,3728,2015-03-04,17:30:38
2167,3732,2015-03-04,18:13:25
2168,3733,2015-03-04,18:19:59
2169,3737,2015-03-04,18:27:40
2170,3745,2015-03-04,20:30:11
2171,3746,2015-03-04,20:45:53
2172,3747,2015-03-04,20:48:13
2173,3748,2015-03-04,20:59:07
2174,3749,2015-03-04,21:02:21
2175,3753,2015-03-05,12:01:47
2176,3754,2015-03-05,12:05:20
2177,3756,2015-03-05,12:30:24
2178,3758,2015-03-05,12:34:45
2179,3759,2015-03-05,12:44:29
2180,3760,2015-03-05,12:49:45
2181,3762,2015-03-05,13:03:52
2182,3763,2015-03-05,13:06:49
2183,3764,2015-03-05,13:06:59
2184,3765,2015-03-05,13:21:27
2185,3767,2015-03-05,13:26:19
2186,3770,2015-03-05,13:34:21
2187,3771,2015-03-05,13:35:17
2188,3773,2015-03-05,13:41:31
2189,3774,2015-03-05,13:47:15
2190,3775,2015-03-05,13:49:24
2191,3778,2015-03-05,14:21:03
2192,3779,2015-03-05,14:24:19
2193,3780,2015-03-05,14:39:18
2194,3783,2015-03-05,15:31:22
2195,3784,2015-03-05,15:38:04
2196,3786,2015-03-05,15:48:08
2197,3787,2015-03-05,15:57:10
2198,3788,2015-03-05,16:07:50
2199,3789,2015-03-05,16:12:54
2200,3791,2015-03-05,16:26:30
2201,3792,2015-03-05,16:39:37
2202,3794,2015-03-05,17:09:43
2203,3795,2015-03-05,17:11:05
2204,3798,2015-03-05,17:24:03
2205,3799,2015-03-05,17:25:14
2206,3801,2015-03-05,17:51:47
2207,3802,2015-03-05,18:03:09
2208,3803,2015-03-05,18:05:39
2209,3804,2015-03-05,18:13:03
2210,3805,2015-03-05,18:21:32
2211,3807,2015-03-05,18:35:58
2212,3808,2015-03-05,18:39:12
2213,3810,2015-03-05,18:53:34
2214,3813,2015-03-05,21:01:23
2215,3815,2015-03-06,11:31:57
2216,3816,2015-03-06,12:05:44
2217,3818,2015-03-06,12:19:00
2218,3820,2015-03-06,12:27:51
2219,3821,2015-03-06,12:29:52
2220,3824,2015-03-06,12:37:22
2221,3825,2015-03-06,12:39:17
2222,3829,2015-03-06,13:05:46
2223,3830,2015-03-06,13:09:50
2224,3832,2015-03-06,13:23:16
2225,3835,2015-03-06,13:59:21
2226,3836,2015-03-06,14:13:38
2227,3838,2015-03-06,14:47:21
2228,3840,2015-03-06,15:18:05
2229,3841,2015-03-06,15:18:10
2230,3846,2015-03-06,16:14:40
2231,3847,2015-03-06,16:47:39
2232,3849,2015-03-06,17:05:52
2233,3853,2015-03-06,17:46:48
2234,3854,2015-03-06,18:00:49
2235,3855,2015-03-06,18:08:43
2236,3856,2015-03-06,18:15:58
2237,3858,2015-03-06,18:42:52
2238,3861,2015-03-06,19:15:15
2239,3862,2015-03-06,19:18:42
2240,3864,2015-03-06,19:57:15
2241,3865,2015-03-06,19:58:48
2242,3867,2015-03-06,20:10:12
2243,3868,2015-03-06,20:18:30
2244,3869,2015-03-06,20:29:18
2245,3873,2015-03-06,21:22:02
2246,3874,2015-03-06,21:28:26
2247,3876,2015-03-06,21:34:49
2248,3879,2015-03-06,22:41:23
2249,3880,2015-03-07,11:38:08
2250,3881,2015-03-07,11:46:18
2251,3883,2015-03-07,11:48:30
2252,3884,2015-03-07,11:52:36
2253,3888,2015-03-07,12:52:11
2254,3889,2015-03-07,13:28:07
2255,3890,2015-03-07,14:01:23
2256,3891,2015-03-07,14:42:35
2257,3893,2015-03-07,15:06:30
2258,3894,2015-03-07,15:35:59
2259,3895,2015-03-07,16:08:09
2260,3896,2015-03-07,16:09:05
2261,3897,2015-03-07,16:14:53
2262,3898,2015-03-07,16:15:17
2263,3900,2015-03-07,16:26:19
2264,3901,2015-03-07,16:34:59
2265,3903,2015-03-07,17:18:44
2266,3904,2015-03-07,17:22:07
2267,3905,2015-03-07,17:39:40
2268,3908,2015-03-07,18:17:47
2269,3909,2015-03-07,18:23:27
2270,3910,2015-03-07,18:30:46
2271,3911,2015-03-07,18:41:26
2272,3912,2015-03-07,18:43:59
2273,3914,2015-03-07,19:08:43
2274,3915,2015-03-07,19:12:55
2275,3916,2015-03-07,19:20:59
2276,3917,2015-03-07,19:31:49
2277,3923,2015-03-07,20:22:59
2278,3924,2015-03-07,20:33:42
2279,3926,2015-03-07,20:49:53
2280,3927,2015-03-07,20:57:08
2281,3928,2015-03-07,21:01:55
2282,3929,2015-03-07,21:13:37
2283,3932,2015-03-07,21:49:12
2284,3935,2015-03-07,22:42:37
2285,3937,2015-03-07,23:02:35
2286,3938,2015-03-08,11:50:19
2287,3940,2015-03-08,12:29:28
2288,3941,2015-03-08,12:31:16
2289,3942,2015-03-08,12:34:14
2290,3943,2015-03-08,12:37:23
2291,3944,2015-03-08,12:58:48
2292,3946,2015-03-08,13:16:01
2293,3948,2015-03-08,13:25:26
2294,3950,2015-03-08,13:43:32
2295,3952,2015-03-08,14:14:42
2296,3953,2015-03-08,14:35:06
2297,3954,2015-03-08,14:38:40
2298,3955,2015-03-08,14:46:52
2299,3956,2015-03-08,14:53:46
2300,3959,2015-03-08,15:18:05
2301,3960,2015-03-08,15:56:08
2302,3961,2015-03-08,15:56:48
2303,3962,2015-03-08,15:58:21
2304,3964,2015-03-08,16:16:42
2305,3967,2015-03-08,16:48:23
2306,3968,2015-03-08,16:55:44
2307,3970,2015-03-08,17:07:58
2308,3971,2015-03-08,17:13:18
2309,3973,2015-03-08,17:34:55
2310,3975,2015-03-08,17:46:49
2311,3976,2015-03-08,17:51:53
2312,3978,2015-03-08,17:55:21
2313,3981,2015-03-08,18:19:19
2314,3982,2015-03-08,18:19:27
2315,3983,2015-03-08,18:25:31
2316,3985,2015-03-08,18:29:24
2317,3986,2015-03-08,18:29:51
2318,3991,2015-03-08,20:03:54
2319,3992,2015-03-08,20:14:02
2320,3993,2015-03-08,20:29:17
2321,3995,2015-03-08,20:47:41
2322,3998,2015-03-08,21:36:47
2323,3999,2015-03-08,21:47:00
2324,4000,2015-03-09,11:34:01
2325,4001,2015-03-09,11:41:53
2326,4002,2015-03-09,11:46:21
2327,4003,2015-03-09,11:49:50
2328,4004,2015-03-09,11:53:06
2329,4005,2015-03-09,12:40:14
2330,4008,2015-03-09,13:03:47
2331,4015,2015-03-09,14:05:48
2332,4016,2015-03-09,14:09:30
2333,4017,2015-03-09,14:20:15
2334,4021,2015-03-09,15:39:32
2335,4022,2015-03-09,16:15:29
2336,4026,2015-03-09,16:46:41
2337,4027,2015-03-09,16:50:50
2338,4028,2015-03-09,17:04:08
2339,4029,2015-03-09,17:08:55
2340,4030,2015-03-09,17:10:40
2341,4031,2015-03-09,17:26:17
2342,4032,2015-03-09,17:40:50
2343,4034,2015-03-09,17:48:17
2344,4035,2015-03-09,17:54:50
2345,4036,2015-03-09,17:56:04
2346,4038,2015-03-09,18:04:03
2347,4039,2015-03-09,18:13:22
2348,4040,2015-03-09,18:31:54
2349,4041,2015-03-09,18:33:34
2350,4042,2015-03-09,18:37:43
2351,4043,2015-03-09,18:37:57
2352,4046,2015-03-09,19:19:40
2353,4048,2015-03-09,19:42:52
2354,4049,2015-03-09,20:22:42
2355,4051,2015-03-09,20:28:51
2356,4052,2015-03-09,20:51:47
2357,4053,2015-03-09,21:23:40
2358,4054,2015-03-09,21:39:28
2359,4056,2015-03-10,11:25:36
2360,4058,2015-03-10,11:36:03
2361,4059,2015-03-10,12:06:00
2362,4060,2015-03-10,12:25:20
2363,4062,2015-03-10,12:29:59
2364,4065,2015-03-10,12:47:09
2365,4066,2015-03-10,12:50:46
2366,4068,2015-03-10,12:56:40
2367,4069,2015-03-10,13:04:35
2368,4070,2015-03-10,13:09:33
2369,4072,2015-03-10,13:19:51
2370,4074,2015-03-10,13:33:17
2371,4076,2015-03-10,13:43:55
2372,4077,2015-03-10,13:55:11
2373,4079,2015-03-10,14:36:45
2374,4083,2015-03-10,14:53:51
2375,4085,2015-03-10,14:58:08
2376,4087,2015-03-10,15:42:01
2377,4090,2015-03-10,16:43:06
2378,4093,2015-03-10,17:11:16
2379,4094,2015-03-10,17:13:54
2380,4095,2015-03-10,17:22:03
2381,4099,2015-03-10,18:21:25
2382,4100,2015-03-10,18:30:06
2383,4109,2015-03-10,20:45:34
2384,4110,2015-03-10,20:55:20
2385,4113,2015-03-10,22:13:47
2386,4114,2015-03-10,22:18:08
2387,4115,2015-03-11,12:01:41
2388,4116,2015-03-11,12:02:01
2389,4117,2015-03-11,12:06:00
2390,4118,2015-03-11,12:10:49
2391,4119,2015-03-11,12:17:41
2392,4120,2015-03-11,12:31:01
2393,4122,2015-03-11,12:44:34
2394,4123,2015-03-11,12:53:38
2395,4126,2015-03-11,13:07:26
2396,4130,2015-03-11,13:22:05
2397,4131,2015-03-11,13:45:13
2398,4134,2015-03-11,14:23:53
2399,4136,2015-03-11,14:33:24
2400,4139,2015-03-11,14:39:27
2401,4142,2015-03-11,15:36:22
2402,4146,2015-03-11,16:25:58
2403,4148,2015-03-11,16:40:21
2404,4152,2015-03-11,16:51:16
2405,4155,2015-03-11,17:12:58
2406,4156,2015-03-11,17:18:27
2407,4157,2015-03-11,17:29:31
2408,4158,2015-03-11,17:33:30
2409,4162,2015-03-11,18:27:59
2410,4163,2015-03-11,18:28:15
2411,4164,2015-03-11,18:33:24
2412,4167,2015-03-11,18:46:52
2413,4168,2015-03-11,19:25:05
2414,4169,2015-03-11,19:52:29
2415,4170,2015-03-11,20:01:57
2416,4171,2015-03-11,21:35:22
2417,4172,2015-03-11,21:49:42
2418,4176,2015-03-11,22:28:40
2419,4179,2015-03-12,11:56:55
2420,4184,2015-03-12,12:19:43
2421,4185,2015-03-12,12:34:53
2422,4186,2015-03-12,12:38:05
2423,4188,2015-03-12,13:03:40
2424,4189,2015-03-12,13:15:42
2425,4190,2015-03-12,13:50:53
2426,4195,2015-03-12,14:47:42
2427,4196,2015-03-12,15:25:24
2428,4197,2015-03-12,15:37:29
2429,4201,2015-03-12,15:50:03
2430,4203,2015-03-12,16:06:48
2431,4204,2015-03-12,16:10:28
2432,4205,2015-03-12,16:23:53
2433,4206,2015-03-12,16:28:16
2434,4207,2015-03-12,16:39:49
2435,4208,2015-03-12,17:00:06
2436,4214,2015-03-12,18:09:43
2437,4216,2015-03-12,18:23:38
2438,4217,2015-03-12,18:28:33
2439,4218,2015-03-12,18:29:17
2440,4219,2015-03-12,18:45:21
2441,4222,2015-03-12,19:11:01
2442,4223,2015-03-12,19:39:15
2443,4224,2015-03-12,20:19:32
2444,4225,2015-03-12,20:30:07
2445,4226,2015-03-12,20:58:53
2446,4227,2015-03-12,22:03:24
2447,4229,2015-03-13,11:26:40
2448,4230,2015-03-13,12:03:46
2449,4231,2015-03-13,12:11:55
2450,4232,2015-03-13,12:22:05
2451,4233,2015-03-13,12:26:06
2452,4237,2015-03-13,12:53:21
2453,4241,2015-03-13,13:07:16
2454,4242,2015-03-13,13:15:50
2455,4243,2015-03-13,13:32:08
2456,4244,2015-03-13,13:32:38
2457,4245,2015-03-13,13:35:44
2458,4246,2015-03-13,14:29:34
2459,4247,2015-03-13,14:34:24
2460,4251,2015-03-13,15:27:34
2461,4252,2015-03-13,15:31:07
2462,4253,2015-03-13,16:26:31
2463,4254,2015-03-13,16:59:32
2464,4255,2015-03-13,17:02:19
2465,4256,2015-03-13,17:09:06
2466,4257,2015-03-13,17:15:09
2467,4258,2015-03-13,17:17:57
2468,4260,2015-03-13,17:27:49
2469,4262,2015-03-13,17:44:16
2470,4263,2015-03-13,17:48:06
2471,4265,2015-03-13,17:53:29
2472,4266,2015-03-13,17:54:30
2473,4268,2015-03-13,18:30:51
2474,4269,2015-03-13,18:44:54
2475,4270,2015-03-13,18:48:09
2476,4271,2015-03-13,18:53:59
2477,4272,2015-03-13,19:00:06
2478,4273,2015-03-13,19:13:52
2479,4277,2015-03-13,19:28:56
2480,4278,2015-03-13,19:32:04
2481,4279,2015-03-13,19:35:26
2482,4281,2015-03-13,19:48:52
2483,4282,2015-03-13,19:48:59
2484,4284,2015-03-13,20:01:36
2485,4285,2015-03-13,20:07:36
2486,4286,2015-03-13,20:09:22
2487,4289,2015-03-13,20:47:26
2488,4291,2015-03-13,20:59:18
2489,4292,2015-03-13,21:02:53
2490,4296,2015-03-13,21:48:33
2491,4297,2015-03-13,22:06:21
2492,4299,2015-03-14,12:16:45
2493,4302,2015-03-14,12:47:54
2494,4304,2015-03-14,12:56:21
2495,4305,2015-03-14,13:09:20
2496,4306,2015-03-14,13:16:23
2497,4307,2015-03-14,13:19:35
2498,4308,2015-03-14,13:24:46
2499,4310,2015-03-14,13:47:57
2500,4311,2015-03-14,14:12:12
2501,4312,2015-03-14,14:29:59
2502,4314,2015-03-14,14:37:47
2503,4316,2015-03-14,15:35:43
2504,4318,2015-03-14,16:10:10
2505,4320,2015-03-14,16:22:10
2506,4322,2015-03-14,16:34:46
2507,4326,2015-03-14,16:50:34
2508,4327,2015-03-14,16:54:36
2509,4328,2015-03-14,17:30:16
2510,4329,2015-03-14,17:49:13
2511,4333,2015-03-14,18:18:59
2512,4334,2015-03-14,18:36:34
2513,4335,2015-03-14,18:38:17
2514,4338,2015-03-14,18:43:22
2515,4340,2015-03-14,18:45:37
2516,4341,2015-03-14,19:05:47
2517,4343,2015-03-14,19:53:17
2518,4345,2015-03-14,20:18:21
2519,4346,2015-03-14,20:20:18
2520,4348,2015-03-14,20:37:13
2521,4350,2015-03-14,21:02:43
2522,4351,2015-03-14,21:05:17
2523,4352,2015-03-14,21:22:53
2524,4357,2015-03-15,11:49:01
2525,4359,2015-03-15,12:42:51
2526,4360,2015-03-15,13:08:00
2527,4361,2015-03-15,13:08:26
2528,4363,2015-03-15,13:41:43
2529,4364,2015-03-15,13:43:32
2530,4365,2015-03-15,13:55:25
2531,4368,2015-03-15,14:29:45
2532,4369,2015-03-15,15:05:40
2533,4373,2015-03-15,15:47:01
2534,4374,2015-03-15,15:48:11
2535,4375,2015-03-15,16:00:44
2536,4376,2015-03-15,16:03:18
2537,4380,2015-03-15,16:14:57
2538,4382,2015-03-15,16:33:38
2539,4383,2015-03-15,16:38:07
2540,4384,2015-03-15,16:57:07
2541,4386,2015-03-15,17:30:07
2542,4387,2015-03-15,18:01:50
2543,4388,2015-03-15,18:18:55
2544,4389,2015-03-15,18:28:12
2545,4391,2015-03-15,18:35:20
2546,4393,2015-03-15,18:48:37
2547,4394,2015-03-15,18:56:08
2548,4396,2015-03-15,19:37:36
2549,4397,2015-03-15,19:49:03
2550,4399,2015-03-15,20:19:34
2551,4400,2015-03-15,20:49:02
2552,4405,2015-03-16,11:55:19
2553,4408,2015-03-16,12:11:56
2554,4409,2015-03-16,12:14:11
2555,4410,2015-03-16,12:15:47
2556,4411,2015-03-16,12:16:56
2557,4414,2015-03-16,12:24:49
2558,4416,2015-03-16,12:33:50
2559,4417,2015-03-16,12:34:38
2560,4418,2015-03-16,12:48:27
2561,4419,2015-03-16,13:09:10
2562,4421,2015-03-16,13:13:23
2563,4422,2015-03-16,13:14:57
2564,4423,2015-03-16,13:25:45
2565,4424,2015-03-16,13:34:37
2566,4426,2015-03-16,13:45:41
2567,4429,2015-03-16,14:07:00
2568,4430,2015-03-16,14:47:48
2569,4431,2015-03-16,14:55:57
2570,4433,2015-03-16,15:36:28
2571,4434,2015-03-16,16:01:07
2572,4439,2015-03-16,16:47:29
2573,4440,2015-03-16,16:47:41
2574,4442,2015-03-16,17:04:37
2575,4443,2015-03-16,17:27:27
2576,4444,2015-03-16,17:28:55
2577,4446,2015-03-16,17:35:10
2578,4449,2015-03-16,17:49:16
2579,4451,2015-03-16,18:21:03
2580,4452,2015-03-16,18:25:34
2581,4453,2015-03-16,18:28:00
2582,4454,2015-03-16,18:29:04
2583,4455,2015-03-16,18:30:50
2584,4457,2015-03-16,18:41:34
2585,4459,2015-03-16,19:07:02
2586,4461,2015-03-16,19:12:14
2587,4462,2015-03-16,19:17:34
2588,4464,2015-03-16,19:28:38
2589,4465,2015-03-16,19:47:28
2590,4466,2015-03-16,19:51:03
2591,4468,2015-03-16,21:13:23
2592,4469,2015-03-16,22:47:49
2593,4470,2015-03-17,11:40:42
2594,4473,2015-03-17,12:18:19
2595,4474,2015-03-17,12:33:23
2596,4475,2015-03-17,12:56:00
2597,4476,2015-03-17,12:59:34
2598,4477,2015-03-17,13:03:10
2599,4480,2015-03-17,13:41:29
2600,4482,2015-03-17,13:57:38
2601,4483,2015-03-17,14:14:26
2602,4485,2015-03-17,14:30:10
2603,4487,2015-03-17,14:41:19
2604,4488,2015-03-17,14:57:23
2605,4491,2015-03-17,15:38:00
2606,4495,2015-03-17,16:09:57
2607,4496,2015-03-17,16:15:33
2608,4498,2015-03-17,16:22:45
2609,4499,2015-03-17,16:33:13
2610,4503,2015-03-17,17:03:36
2611,4506,2015-03-17,17:18:34
2612,4507,2015-03-17,17:25:02
2613,4508,2015-03-17,17:27:45
2614,4512,2015-03-17,18:05:39
2615,4514,2015-03-17,18:29:17
2616,4519,2015-03-17,19:13:55
2617,4521,2015-03-17,19:18:43
2618,4523,2015-03-17,19:27:52
2619,4524,2015-03-17,19:34:54
2620,4526,2015-03-17,19:37:48
2621,4528,2015-03-17,19:50:37
2622,4535,2015-03-17,20:49:48
2623,4537,2015-03-17,21:09:17
2624,4539,2015-03-17,21:34:31
2625,4543,2015-03-18,12:06:46
2626,4547,2015-03-18,12:12:58
2627,4549,2015-03-18,12:31:00
2628,4550,2015-03-18,12:45:18
2629,4552,2015-03-18,12:50:24
2630,4554,2015-03-18,12:53:36
2631,4556,2015-03-18,13:09:57
2632,4559,2015-03-18,13:26:03
2633,4561,2015-03-18,13:37:16
2634,4562,2015-03-18,13:45:29
2635,4563,2015-03-18,14:03:10
2636,4565,2015-03-18,14:22:15
2637,4567,2015-03-18,15:44:50
2638,4568,2015-03-18,16:19:49
2639,4569,2015-03-18,16:27:52
2640,4570,2015-03-18,17:02:20
2641,4572,2015-03-18,17:23:10
2642,4575,2015-03-18,17:27:18
2643,4576,2015-03-18,17:30:49
2644,4580,2015-03-18,18:11:13
2645,4581,2015-03-18,18:15:20
2646,4582,2015-03-18,18:27:57
2647,4584,2015-03-18,18:55:30
2648,4585,2015-03-18,19:00:56
2649,4586,2015-03-18,19:01:59
2650,4587,2015-03-18,19:30:25
2651,4588,2015-03-18,19:43:01
2652,4589,2015-03-18,19:57:35
2653,4593,2015-03-18,20:08:10
2654,4595,2015-03-18,20:41:38
2655,4597,2015-03-18,20:45:48
2656,4598,2015-03-18,21:05:40
2657,4602,2015-03-18,22:28:11
2658,4603,2015-03-19,11:24:09
2659,4604,2015-03-19,11:27:07
2660,4606,2015-03-19,11:40:23
2661,4607,2015-03-19,11:40:57
2662,4610,2015-03-19,12:20:14
2663,4611,2015-03-19,12:26:04
2664,4613,2015-03-19,12:57:29
2665,4614,2015-03-19,13:02:47
2666,4615,2015-03-19,13:04:55
2667,4616,2015-03-19,13:06:44
2668,4619,2015-03-19,13:21:51
2669,4620,2015-03-19,13:37:11
2670,4622,2015-03-19,14:31:45
2671,4623,2015-03-19,14:41:44
2672,4626,2015-03-19,15:45:01
2673,4628,2015-03-19,16:16:31
2674,4630,2015-03-19,16:51:19
2675,4633,2015-03-19,17:28:29
2676,4635,2015-03-19,17:45:58
2677,4636,2015-03-19,17:58:30
2678,4638,2015-03-19,18:18:28
2679,4642,2015-03-19,19:05:06
2680,4643,2015-03-19,19:11:53
2681,4644,2015-03-19,19:18:36
2682,4646,2015-03-19,19:22:44
2683,4647,2015-03-19,19:36:47
2684,4649,2015-03-19,19:43:03
2685,4650,2015-03-19,19:48:15
2686,4651,2015-03-19,19:55:20
2687,4654,2015-03-19,20:23:12
2688,4655,2015-03-19,20:30:29
2689,4658,2015-03-19,21:34:17
2690,4659,2015-03-19,21:53:59
2691,4661,2015-03-20,11:33:30
2692,4662,2015-03-20,11:47:53
2693,4664,2015-03-20,12:24:44
2694,4665,2015-03-20,12:39:39
2695,4666,2015-03-20,12:40:13
2696,4667,2015-03-20,12:52:56
2697,4671,2015-03-20,13:02:39
2698,4672,2015-03-20,13:09:27
2699,4673,2015-03-20,13:18:11
2700,4675,2015-03-20,13:27:10
2701,4678,2015-03-20,13:52:15
2702,4680,2015-03-20,14:09:05
2703,4681,2015-03-20,14:19:44
2704,4682,2015-03-20,14:58:30
2705,4685,2015-03-20,15:40:29
2706,4686,2015-03-20,15:58:56
2707,4689,2015-03-20,16:54:26
2708,4691,2015-03-20,17:06:29
2709,4692,2015-03-20,17:35:37
2710,4696,2015-03-20,18:10:14
2711,4697,2015-03-20,18:24:39
2712,4705,2015-03-20,19:07:12
2713,4708,2015-03-20,19:31:55
2714,4711,2015-03-20,19:52:39
2715,4712,2015-03-20,19:56:47
2716,4713,2015-03-20,20:08:33
2717,4714,2015-03-20,20:08:46
2718,4716,2015-03-20,20:33:22
2719,4718,2015-03-20,21:11:17
2720,4719,2015-03-20,21:21:56
2721,4720,2015-03-20,21:28:14
2722,4723,2015-03-20,21:52:10
2723,4725,2015-03-20,22:20:00
2724,4727,2015-03-21,11:31:39
2725,4729,2015-03-21,11:56:23
2726,4730,2015-03-21,12:40:30
2727,4731,2015-03-21,12:50:12
2728,4732,2015-03-21,13:02:15
2729,4733,2015-03-21,13:08:31
2730,4734,2015-03-21,13:10:35
2731,4736,2015-03-21,13:35:05
2732,4737,2015-03-21,13:37:53
2733,4738,2015-03-21,13:50:27
2734,4741,2015-03-21,14:06:09
2735,4745,2015-03-21,14:21:26
2736,4747,2015-03-21,14:38:22
2737,4748,2015-03-21,14:40:36
2738,4749,2015-03-21,14:46:54
2739,4751,2015-03-21,15:21:55
2740,4752,2015-03-21,16:05:39
2741,4753,2015-03-21,16:12:25
2742,4754,2015-03-21,16:28:54
2743,4755,2015-03-21,16:40:27
2744,4759,2015-03-21,17:08:35
2745,4765,2015-03-21,18:53:49
2746,4768,2015-03-21,19:32:01
2747,4769,2015-03-21,19:41:04
2748,4770,2015-03-21,19:41:16
2749,4772,2015-03-21,19:53:41
2750,4773,2015-03-21,20:04:52
2751,4774,2015-03-21,20:14:45
2752,4775,2015-03-21,20:15:09
2753,4776,2015-03-21,20:15:27
2754,4777,2015-03-21,20:35:51
2755,4778,2015-03-21,20:38:40
2756,4779,2015-03-21,21:35:31
2757,4781,2015-03-21,21:58:12
2758,4782,2015-03-21,22:15:37
2759,4783,2015-03-22,12:01:30
2760,4784,2015-03-22,12:23:54
2761,4786,2015-03-22,12:54:56
2762,4787,2015-03-22,13:01:37
2763,4789,2015-03-22,13:56:27
2764,4790,2015-03-22,13:57:47
2765,4791,2015-03-22,14:25:24
2766,4792,2015-03-22,14:42:50
2767,4793,2015-03-22,14:56:38
2768,4798,2015-03-22,16:21:33
2769,4802,2015-03-22,17:37:13
