,order_details_id,order_id,pizza_id,quantity
2869,4976,2198,green_garden_m,1
2870,4977,2198,ital_cpcllo_l,1
2871,4978,2199,sicilian_l,1
2872,4979,2200,spin_pesto_m,1
2873,4993,2207,thai_ckn_m,1
2874,4999,2210,classic_dlx_s,1
2875,5000,2211,green_garden_s,1
2876,5001,2211,napolitana_s,1
2877,5002,2212,pepperoni_l,1
2878,5005,2214,sicilian_s,1
2879,5006,2214,spicy_ital_l,1
2880,5014,2218,spin_pesto_s,1
2881,5015,2218,spinach_fet_l,1
2882,5016,2219,mediterraneo_l,1
2883,5017,2219,veggie_veg_m,1
2884,5019,2221,calabrese_s,1
2885,5020,2221,southw_ckn_m,1
2886,5021,2221,thai_ckn_s,1
2887,5022,2221,veggie_veg_m,1
2888,5023,2222,bbq_ckn_m,1
2889,5024,2222,calabrese_l,1
2890,5025,2222,sicilian_m,1
2891,5027,2224,ital_supr_s,1
2892,5029,2226,cali_ckn_l,1
2893,5030,2226,pepperoni_l,1
2894,5031,2226,spicy_ital_l,1
2895,5032,2227,veggie_veg_m,1
2896,5033,2228,napolitana_l,1
2897,5034,2228,spin_pesto_m,1
2898,5035,2229,cali_ckn_l,1
2899,5036,2229,hawaiian_m,1
2900,5037,2229,pep_msh_pep_m,1
2901,5039,2231,spinach_fet_l,1
2902,5043,2233,hawaiian_l,1
2903,5044,2234,big_meat_s,1
2904,5045,2234,five_cheese_l,1
2905,5046,2234,ital_supr_l,1
2906,5047,2234,veggie_veg_m,1
2907,5050,2236,ckn_pesto_m,1
2908,5051,2236,peppr_salami_m,1
2909,5052,2236,spin_pesto_s,1
2910,5053,2237,cali_ckn_s,1
2911,5054,2237,hawaiian_m,1
2912,5055,2237,spicy_ital_l,1
2913,5056,2238,the_greek_l,1
2914,5057,2239,classic_dlx_m,1
2915,5063,2242,big_meat_s,1
2916,5064,2242,cali_ckn_s,1
2917,5065,2242,ital_cpcllo_m,1
2918,5066,2242,ital_supr_m,1
2919,5067,2242,mexicana_m,1
2920,5068,2243,bbq_ckn_s,1
2921,5069,2243,ckn_pesto_l,1
2922,5070,2244,veggie_veg_s,1
2923,5071,2245,spicy_ital_l,1
2924,5072,2246,cali_ckn_m,1
2925,5073,2246,classic_dlx_s,1
2926,5074,2247,sicilian_l,1
2927,5075,2248,ckn_alfredo_m,1
2928,5076,2248,southw_ckn_l,1
2929,5078,2250,prsc_argla_m,1
2930,5079,2251,thai_ckn_s,1
2931,5080,2251,the_greek_l,1
2932,5081,2252,big_meat_s,1
2933,5082,2252,veggie_veg_s,1
2934,5083,2253,bbq_ckn_l,1
2935,5096,2256,four_cheese_m,1
2936,5097,2256,pepperoni_l,1
2937,5098,2256,thai_ckn_m,1
2938,5099,2256,veggie_veg_m,1
2939,5103,2258,the_greek_xl,1
2940,5105,2260,bbq_ckn_m,1
2941,5106,2260,brie_carre_s,1
2942,5107,2260,spin_pesto_s,1
2943,5108,2260,spinach_fet_s,1
2944,5110,2262,four_cheese_m,1
2945,5111,2262,prsc_argla_s,1
2946,5120,2266,spinach_fet_s,1
2947,5124,2268,southw_ckn_m,1
2948,5125,2269,big_meat_s,1
2949,5126,2269,ital_supr_l,1
2950,5129,2271,southw_ckn_s,1
2951,5137,2274,veggie_veg_m,1
2952,5138,2275,classic_dlx_m,1
2953,5139,2275,hawaiian_l,1
2954,5140,2276,ckn_alfredo_m,1
2955,5145,2278,spinach_fet_l,1
2956,5146,2278,veggie_veg_m,1
2957,5147,2279,four_cheese_l,1
2958,5154,2283,ckn_alfredo_m,1
2959,5155,2283,five_cheese_l,1
2960,5156,2283,green_garden_s,1
2961,5157,2283,mexicana_s,1
2962,5162,2286,ital_cpcllo_l,1
2963,5163,2287,ital_supr_l,1
2964,5177,2293,bbq_ckn_s,1
2965,5178,2293,spicy_ital_l,1
2966,5179,2294,prsc_argla_s,1
2967,5180,2295,prsc_argla_m,1
2968,5190,2299,prsc_argla_m,1
2969,5191,2299,the_greek_l,1
2970,5193,2301,calabrese_m,1
2971,5194,2301,cali_ckn_m,1
2972,5195,2302,five_cheese_l,1
2973,5196,2302,ital_cpcllo_l,1
2974,5197,2303,ckn_alfredo_l,1
2975,5198,2303,the_greek_l,1
2976,5201,2305,big_meat_s,1
2977,5205,2307,spinach_fet_l,1
2978,5219,2311,spinach_fet_m,1
2979,5228,2315,five_cheese_l,1
2980,5229,2315,ital_supr_m,1
2981,5230,2315,pepperoni_s,1
2982,5231,2315,prsc_argla_l,1
2983,5233,2317,bbq_ckn_m,1
2984,5234,2317,pep_msh_pep_s,1
2985,5235,2317,peppr_salami_l,1
2986,5236,2317,sicilian_s,1
2987,5237,2318,spicy_ital_l,1
2988,5240,2320,classic_dlx_l,1
2989,5242,2322,ckn_alfredo_s,1
2990,5243,2322,ital_cpcllo_m,1
2991,5244,2322,pepperoni_m,1
2992,5245,2322,thai_ckn_l,1
2993,5246,2323,bbq_ckn_m,1
2994,5249,2326,five_cheese_l,1
2995,5250,2326,hawaiian_s,1
2996,5251,2326,napolitana_s,1
2997,5252,2326,thai_ckn_l,1
2998,5253,2327,cali_ckn_l,1
2999,5254,2327,napolitana_l,1
3000,5256,2329,hawaiian_s,1
3001,5257,2329,spicy_ital_l,1
3002,5258,2329,spinach_supr_m,1
3003,5266,2333,ckn_pesto_s,1
3004,5267,2333,ital_cpcllo_l,1
3005,5268,2333,ital_cpcllo_m,1
3006,5269,2333,spicy_ital_l,1
3007,5270,2334,five_cheese_l,1
3008,5271,2334,spicy_ital_l,1
3009,5272,2334,spin_pesto_s,1
3010,5277,2337,big_meat_s,1
3011,5278,2337,hawaiian_s,1
3012,5280,2339,mediterraneo_s,1
3013,5281,2339,the_greek_s,1
3014,5284,2341,bbq_ckn_l,1
3015,5285,2341,ital_supr_l,1
3016,5286,2341,ital_veggie_m,1
3017,5293,2345,sicilian_m,1
3018,5294,2346,bbq_ckn_m,1
3019,5295,2346,cali_ckn_l,1
3020,5296,2346,mediterraneo_l,1
3021,5297,2346,prsc_argla_m,1
3022,5305,2350,sicilian_m,1
3023,5310,2352,pep_msh_pep_s,1
3024,5311,2352,thai_ckn_m,1
3025,5313,2354,mexicana_s,1
3026,5314,2354,prsc_argla_m,1
3027,5315,2354,spinach_supr_l,1
3028,5316,2354,veggie_veg_l,1
3029,5318,2356,the_greek_s,1
3030,5319,2357,the_greek_xl,1
3031,5322,2359,veggie_veg_l,1
3032,5323,2360,cali_ckn_l,1
3033,5324,2360,sicilian_l,1
3034,5325,2361,pepperoni_m,1
3035,5326,2362,four_cheese_l,1
3036,5327,2362,napolitana_s,1
3037,5328,2362,southw_ckn_m,1
3038,5329,2363,classic_dlx_m,1
3039,5330,2363,prsc_argla_s,1
3040,5331,2363,sicilian_l,1
3041,5332,2363,thai_ckn_l,1
3042,5346,2367,pep_msh_pep_m,1
3043,5347,2367,spinach_fet_l,1
3044,5348,2368,southw_ckn_m,1
3045,5349,2369,big_meat_s,1
3046,5350,2369,cali_ckn_m,1
3047,5351,2369,five_cheese_l,1
3048,5352,2369,ital_supr_m,1
3049,5353,2369,pepperoni_m,1
3050,5354,2369,peppr_salami_l,1
3051,5355,2369,sicilian_s,1
3052,5356,2369,southw_ckn_l,1
3053,5357,2369,southw_ckn_m,1
3054,5358,2369,thai_ckn_l,1
3055,5359,2369,the_greek_s,1
3056,5360,2369,the_greek_xl,1
3057,5361,2370,ital_veggie_m,1
3058,5362,2370,thai_ckn_l,1
3059,5363,2371,ckn_pesto_l,1
3060,5364,2372,big_meat_s,1
3061,5365,2372,five_cheese_l,1
3062,5366,2372,green_garden_m,1
3063,5367,2372,spicy_ital_m,1
3064,5373,2375,bbq_ckn_m,1
3065,5374,2375,napolitana_l,1
3066,5375,2375,veggie_veg_s,1
3067,5386,2380,ckn_alfredo_m,1
3068,5387,2380,napolitana_m,1
3069,5388,2381,cali_ckn_l,1
3070,5389,2381,cali_ckn_s,1
3071,5390,2381,pepperoni_s,1
3072,5391,2381,sicilian_s,1
3073,5400,2386,hawaiian_s,1
3074,5401,2386,mexicana_s,1
3075,5402,2387,bbq_ckn_l,1
3076,5403,2387,ckn_pesto_l,1
3077,5404,2387,five_cheese_l,1
3078,5405,2387,veggie_veg_m,1
3079,5406,2388,classic_dlx_m,1
3080,5407,2389,sicilian_l,1
3081,5411,2392,ckn_alfredo_l,1
3082,5412,2392,ckn_pesto_m,1
3083,5413,2393,green_garden_m,1
3084,5414,2393,pepperoni_l,1
3085,5415,2393,veggie_veg_m,1
3086,5416,2394,bbq_ckn_l,1
3087,5417,2394,ital_veggie_m,1
3088,5418,2394,spinach_supr_s,1
3089,5419,2395,cali_ckn_m,1
3090,5420,2395,mediterraneo_s,1
3091,5424,2397,cali_ckn_l,1
3092,5425,2397,napolitana_s,1
3093,5426,2398,four_cheese_l,1
3094,5427,2398,pep_msh_pep_s,1
3095,5428,2398,the_greek_s,2
3096,5429,2399,four_cheese_m,1
3097,5430,2399,hawaiian_s,1
3098,5431,2399,ital_veggie_s,1
3099,5432,2399,mexicana_m,1
3100,5433,2400,green_garden_s,1
3101,5434,2401,cali_ckn_l,1
3102,5435,2401,sicilian_m,1
3103,5436,2401,spinach_fet_l,1
3104,5437,2401,veggie_veg_m,1
3105,5445,2405,peppr_salami_m,1
3106,5448,2407,mediterraneo_l,1
3107,5449,2408,five_cheese_l,1
3108,5450,2408,four_cheese_l,1
3109,5451,2409,bbq_ckn_l,1
3110,5452,2409,pepperoni_l,1
3111,5453,2409,soppressata_l,1
3112,5454,2409,the_greek_l,1
3113,5458,2411,calabrese_m,1
3114,5459,2412,ital_veggie_m,1
3115,5462,2415,sicilian_s,1
3116,5463,2415,spicy_ital_l,1
3117,5472,2420,spinach_fet_l,1
3118,5474,2422,cali_ckn_l,1
3119,5475,2422,five_cheese_l,1
3120,5476,2422,pepperoni_m,1
3121,5477,2422,spicy_ital_l,1
3122,5483,2425,spicy_ital_l,1
3123,5487,2427,thai_ckn_l,1
3124,5489,2429,spinach_fet_s,1
3125,5490,2430,mexicana_l,1
3126,5491,2430,napolitana_l,1
3127,5492,2430,southw_ckn_l,1
3128,5493,2431,cali_ckn_m,1
3129,5494,2431,four_cheese_l,1
3130,5495,2431,ital_supr_l,1
3131,5496,2431,ital_veggie_l,1
3132,5497,2431,napolitana_l,1
3133,5498,2431,sicilian_m,1
3134,5499,2431,sicilian_s,2
3135,5500,2431,spicy_ital_s,1
3136,5509,2435,mexicana_m,1
3137,5510,2436,peppr_salami_l,1
3138,5511,2436,southw_ckn_l,1
3139,5512,2437,green_garden_s,1
3140,5513,2437,sicilian_s,1
3141,5514,2438,sicilian_s,1
3142,5515,2439,napolitana_l,1
3143,5516,2439,soppressata_l,1
3144,5517,2440,classic_dlx_s,1
3145,5518,2440,ital_veggie_s,1
3146,5519,2440,pepperoni_s,1
3147,5521,2442,bbq_ckn_l,2
3148,5522,2442,brie_carre_s,1
3149,5523,2442,pep_msh_pep_s,1
3150,5525,2444,four_cheese_m,1
3151,5526,2444,pepperoni_s,1
3152,5527,2445,big_meat_s,1
3153,5528,2445,five_cheese_l,1
3154,5529,2445,mexicana_l,1
3155,5531,2447,four_cheese_l,1
3156,5532,2447,spin_pesto_l,1
3157,5533,2447,spinach_supr_s,1
3158,5534,2447,thai_ckn_s,1
3159,5536,2449,veggie_veg_s,1
3160,5537,2450,ital_cpcllo_m,1
3161,5538,2450,spicy_ital_s,1
3162,5539,2451,pepperoni_m,1
3163,5540,2451,southw_ckn_l,1
3164,5541,2452,classic_dlx_s,1
3165,5542,2452,mediterraneo_s,1
3166,5543,2452,veggie_veg_l,1
3167,5544,2453,green_garden_m,1
3168,5545,2454,ital_supr_l,1
3169,5546,2454,thai_ckn_s,1
3170,5551,2456,green_garden_s,1
3171,5552,2456,ital_cpcllo_l,1
3172,5553,2456,pep_msh_pep_l,1
3173,5554,2456,pepperoni_m,1
3174,5556,2458,four_cheese_l,1
3175,5557,2458,pepperoni_l,1
3176,5558,2458,southw_ckn_l,1
3177,5559,2458,veggie_veg_s,1
3178,5560,2459,ckn_pesto_s,1
3179,5561,2459,soppressata_s,1
3180,5562,2460,napolitana_s,1
3181,5566,2463,ital_cpcllo_m,1
3182,5567,2463,sicilian_l,1
3183,5568,2464,ital_veggie_m,1
3184,5569,2465,brie_carre_s,1
3185,5570,2465,sicilian_m,1
3186,5572,2467,veggie_veg_m,1
3187,5573,2468,spin_pesto_s,1
3188,5575,2470,four_cheese_l,1
3189,5576,2470,pepperoni_m,1
3190,5577,2471,big_meat_s,1
3191,5578,2471,cali_ckn_m,1
3192,5579,2471,cali_ckn_s,1
3193,5580,2471,classic_dlx_s,1
3194,5581,2471,four_cheese_l,1
3195,5582,2471,four_cheese_m,1
3196,5583,2471,hawaiian_s,2
3197,5584,2471,southw_ckn_m,1
3198,5587,2474,ckn_alfredo_m,1
3199,5588,2475,peppr_salami_s,1
3200,5589,2476,four_cheese_l,1
3201,5590,2476,hawaiian_s,1
3202,5593,2478,pepperoni_l,1
3203,5594,2478,southw_ckn_l,1
3204,5601,2481,classic_dlx_l,1
3205,5602,2481,spinach_supr_l,1
3206,5604,2483,pepperoni_s,1
3207,5606,2485,five_cheese_l,1
3208,5607,2485,ital_supr_m,1
3209,5608,2485,mexicana_l,1
3210,5609,2485,pepperoni_m,1
3211,5619,2489,classic_dlx_m,1
3212,5620,2490,ckn_pesto_m,1
3213,5630,2494,cali_ckn_l,1
3214,5631,2495,hawaiian_m,1
3215,5635,2497,calabrese_m,1
3216,5636,2497,four_cheese_l,1
3217,5637,2497,mexicana_m,1
3218,5638,2497,pepperoni_l,1
3219,5641,2500,five_cheese_l,1
3220,5642,2501,southw_ckn_l,1
3221,5646,2503,sicilian_s,1
3222,5647,2503,veggie_veg_m,1
3223,5648,2504,pepperoni_s,1
3224,5649,2504,prsc_argla_s,1
3225,5650,2505,ital_supr_m,1
3226,5651,2505,mediterraneo_m,1
3227,5660,2508,green_garden_s,1
3228,5661,2508,hawaiian_s,1
3229,5662,2509,ital_supr_m,1
3230,5671,2513,sicilian_m,1
3231,5672,2514,hawaiian_s,1
3232,5673,2514,southw_ckn_l,1
3233,5680,2517,spin_pesto_m,1
3234,5681,2518,calabrese_m,1
3235,5682,2518,peppr_salami_s,1
3236,5683,2518,spinach_fet_m,1
3237,5684,2518,spinach_supr_s,1
3238,5685,2519,pepperoni_l,1
3239,5686,2519,spicy_ital_m,1
3240,5687,2520,ital_veggie_s,1
3241,5690,2522,four_cheese_m,1
3242,5691,2522,napolitana_l,1
3243,5692,2522,soppressata_l,1
3244,5693,2522,thai_ckn_s,1
3245,5698,2524,five_cheese_l,1
3246,5699,2524,four_cheese_l,1
3247,5700,2524,pep_msh_pep_s,1
3248,5701,2524,thai_ckn_s,1
3249,5702,2525,green_garden_m,1
3250,5705,2527,bbq_ckn_m,1
3251,5706,2527,ital_veggie_s,1
3252,5707,2527,spin_pesto_s,1
3253,5708,2528,cali_ckn_l,1
3254,5709,2528,pepperoni_s,1
3255,5710,2529,four_cheese_l,1
3256,5711,2529,hawaiian_s,1
3257,5712,2529,pepperoni_l,1
3258,5713,2529,veggie_veg_m,1
3259,5714,2530,pep_msh_pep_m,2
3260,5715,2530,sicilian_s,1
3261,5716,2530,the_greek_l,1
3262,5719,2532,hawaiian_s,1
3263,5721,2534,five_cheese_l,1
3264,5722,2535,ital_supr_m,1
3265,5723,2535,prsc_argla_m,1
3266,5725,2537,cali_ckn_s,1
3267,5726,2538,five_cheese_l,1
3268,5727,2538,ital_cpcllo_m,1
3269,5728,2538,prsc_argla_s,1
3270,5731,2540,hawaiian_m,1
3271,5732,2540,soppressata_s,1
3272,5733,2541,mexicana_m,1
3273,5734,2541,prsc_argla_s,1
3274,5735,2542,spicy_ital_m,1
3275,5736,2543,ckn_alfredo_m,1
3276,5741,2546,big_meat_s,1
3277,5742,2547,bbq_ckn_l,1
3278,5743,2547,bbq_ckn_m,1
3279,5744,2547,brie_carre_s,1
3280,5745,2547,classic_dlx_m,1
3281,5746,2547,five_cheese_l,1
3282,5747,2547,four_cheese_m,1
3283,5748,2547,hawaiian_l,1
3284,5749,2547,ital_veggie_m,1
3285,5750,2547,mediterraneo_m,1
3286,5751,2547,mexicana_l,1
3287,5752,2547,pepperoni_m,1
3288,5753,2547,spin_pesto_l,1
3289,5754,2548,bbq_ckn_l,1
3290,5755,2548,bbq_ckn_m,1
3291,5756,2548,brie_carre_s,1
3292,5757,2548,ital_cpcllo_l,1
3293,5758,2548,ital_veggie_m,1
3294,5759,2548,pep_msh_pep_m,1
3295,5762,2551,calabrese_l,1
3296,5763,2551,hawaiian_l,1
3297,5764,2552,bbq_ckn_m,1
3298,5765,2553,the_greek_s,1
3299,5766,2554,four_cheese_l,1
3300,5767,2555,bbq_ckn_s,1
3301,5768,2555,brie_carre_s,1
3302,5769,2556,ital_supr_m,1
3303,5770,2556,thai_ckn_m,1
3304,5771,2557,five_cheese_l,1
3305,5772,2557,sicilian_l,1
3306,5773,2557,the_greek_m,1
3307,5774,2557,the_greek_s,1
3308,5779,2561,ckn_alfredo_m,1
3309,5787,2564,thai_ckn_l,1
3310,5788,2565,ckn_alfredo_s,1
3311,5789,2565,classic_dlx_l,1
3312,5790,2565,hawaiian_s,1
3313,5793,2567,cali_ckn_s,1
3314,5794,2568,bbq_ckn_l,1
3315,5795,2568,veggie_veg_l,1
3316,5796,2569,cali_ckn_l,1
3317,5797,2569,ital_veggie_s,1
3318,5798,2569,prsc_argla_m,1
3319,5799,2569,the_greek_l,1
3320,5800,2570,hawaiian_m,2
3321,5804,2572,classic_dlx_l,1
3322,5805,2573,classic_dlx_m,1
3323,5806,2573,five_cheese_l,1
3324,5807,2574,spin_pesto_l,1
3325,5808,2574,thai_ckn_l,1
3326,5809,2575,classic_dlx_s,1
3327,5810,2576,big_meat_s,1
3328,5811,2576,pepperoni_m,1
3329,5825,2582,spicy_ital_l,1
3330,5826,2583,pepperoni_m,1
3331,5827,2584,hawaiian_m,1
3332,5828,2584,prsc_argla_l,1
3333,5829,2585,napolitana_m,1
3334,5830,2585,pepperoni_l,1
3335,5833,2587,classic_dlx_m,1
3336,5834,2587,four_cheese_l,1
3337,5835,2587,sicilian_s,1
3338,5840,2589,mediterraneo_l,1
3339,5841,2590,green_garden_m,1
3340,5842,2590,green_garden_s,1
3341,5843,2591,ital_supr_m,1
3342,5844,2591,spin_pesto_s,1
3343,5846,2593,ital_supr_m,1
3344,5847,2593,pepperoni_m,1
3345,5848,2593,sicilian_s,1
3346,5849,2593,veggie_veg_s,1
3347,5858,2598,napolitana_l,1
3348,5862,2601,big_meat_s,1
3349,5863,2601,calabrese_m,1
3350,5864,2601,prsc_argla_l,1
3351,5865,2602,cali_ckn_m,1
3352,5866,2602,ckn_alfredo_l,1
3353,5867,2602,ckn_alfredo_m,1
3354,5868,2602,four_cheese_l,1
3355,5869,2602,ital_supr_m,1
3356,5870,2602,pepperoni_l,1
3357,5871,2602,prsc_argla_m,1
3358,5872,2602,sicilian_s,1
3359,5873,2603,bbq_ckn_l,1
3360,5874,2604,bbq_ckn_l,2
3361,5875,2604,ital_veggie_m,1
3362,5876,2604,pepperoni_m,1
3363,5877,2605,sicilian_l,1
3364,5880,2607,napolitana_m,1
3365,5881,2608,spicy_ital_l,1
3366,5886,2610,pepperoni_s,1
3367,5887,2611,five_cheese_l,1
3368,5900,2613,big_meat_s,1
3369,5901,2613,ital_cpcllo_s,1
3370,5902,2614,the_greek_xxl,1
3371,5903,2615,mexicana_l,1
3372,5904,2615,prsc_argla_m,1
3373,5908,2617,bbq_ckn_l,1
3374,5912,2620,ital_cpcllo_s,1
3375,5914,2622,ckn_pesto_l,1
3376,5915,2622,five_cheese_l,1
3377,5916,2622,spinach_fet_s,1
3378,5917,2623,napolitana_s,1
3379,5918,2624,classic_dlx_m,1
3380,5919,2624,soppressata_m,1
3381,5924,2626,cali_ckn_l,1
3382,5925,2626,spicy_ital_l,1
3383,5926,2626,thai_ckn_l,1
3384,5927,2626,the_greek_xl,1
3385,5934,2629,sicilian_l,1
3386,5950,2635,pepperoni_l,1
3387,5952,2637,bbq_ckn_l,1
3388,5956,2639,southw_ckn_m,1
3389,5957,2639,thai_ckn_s,1
3390,5958,2640,bbq_ckn_l,1
3391,5963,2642,hawaiian_l,1
3392,5964,2643,hawaiian_s,1
3393,5965,2643,thai_ckn_l,1
3394,5966,2644,classic_dlx_m,1
3395,5967,2644,hawaiian_s,1
3396,5968,2644,southw_ckn_l,1
3397,5969,2645,cali_ckn_l,1
3398,5970,2645,spinach_supr_s,1
3399,5971,2646,big_meat_s,1
3400,5972,2647,brie_carre_s,1
3401,5973,2647,ital_cpcllo_m,1
3402,5974,2647,peppr_salami_m,1
3403,5975,2647,spicy_ital_l,1
3404,5976,2648,bbq_ckn_s,1
3405,5977,2648,big_meat_s,1
3406,5978,2648,cali_ckn_s,1
3407,5979,2649,hawaiian_s,1
3408,5980,2649,spinach_supr_m,1
3409,5981,2649,thai_ckn_m,1
3410,5982,2650,cali_ckn_s,1
3411,5983,2650,ckn_pesto_l,1
3412,5984,2650,pepperoni_l,1
3413,5985,2650,spicy_ital_m,1
3414,5986,2651,cali_ckn_l,1
3415,5987,2652,hawaiian_m,1
3416,5992,2655,pep_msh_pep_m,1
3417,5993,2655,sicilian_l,1
3418,5994,2655,the_greek_l,1
3419,5995,2655,veggie_veg_s,1
3420,5997,2657,ital_supr_m,1
3421,5998,2657,mexicana_l,1
3422,5999,2658,pep_msh_pep_s,1
3423,6005,2662,ital_supr_l,1
3424,6006,2662,soppressata_l,1
3425,6015,2668,napolitana_s,1
3426,6016,2668,the_greek_m,1
3427,6018,2670,four_cheese_l,1
3428,6019,2670,prsc_argla_m,1
3429,6020,2670,spicy_ital_s,1
3430,6021,2670,veggie_veg_m,2
3431,6022,2671,mexicana_l,1
3432,6026,2674,veggie_veg_s,1
3433,6027,2675,bbq_ckn_l,1
3434,6028,2675,cali_ckn_s,1
3435,6029,2675,classic_dlx_m,1
3436,6030,2675,five_cheese_l,1
3437,6031,2675,ital_supr_l,1
3438,6032,2675,ital_supr_m,1
3439,6033,2675,mexicana_l,1
3440,6034,2675,pep_msh_pep_m,1
3441,6035,2675,sicilian_s,1
3442,6036,2675,southw_ckn_l,1
3443,6037,2675,spinach_supr_m,2
3444,6038,2675,the_greek_l,1
3445,6039,2675,veggie_veg_m,1
3446,6040,2675,veggie_veg_s,1
3447,6042,2677,brie_carre_s,1
3448,6043,2677,cali_ckn_m,1
3449,6044,2677,ital_supr_s,1
3450,6045,2677,thai_ckn_s,1
3451,6047,2679,thai_ckn_l,1
3452,6049,2681,thai_ckn_l,1
3453,6058,2688,bbq_ckn_l,1
3454,6059,2689,southw_ckn_l,1
3455,6060,2689,veggie_veg_s,1
3456,6063,2691,four_cheese_l,1
3457,6064,2692,big_meat_s,1
3458,6065,2692,green_garden_s,1
3459,6066,2692,hawaiian_s,1
3460,6067,2692,ital_cpcllo_m,1
3461,6068,2693,calabrese_l,1
3462,6069,2693,ital_cpcllo_s,1
3463,6070,2693,mexicana_m,1
3464,6071,2693,soppressata_s,1
3465,6075,2696,hawaiian_l,1
3466,6076,2696,sicilian_l,1
3467,6077,2696,the_greek_xl,1
3468,6082,2698,ckn_pesto_l,1
3469,6083,2698,spin_pesto_s,1
3470,6084,2699,four_cheese_m,1
3471,6085,2699,mexicana_m,1
3472,6086,2699,sicilian_m,1
3473,6087,2699,thai_ckn_l,1
3474,6092,2701,ital_supr_l,1
3475,6096,2703,spicy_ital_l,1
3476,6102,2706,ital_veggie_m,1
3477,6107,2708,cali_ckn_l,1
3478,6108,2708,four_cheese_l,1
3479,6109,2708,hawaiian_l,1
3480,6110,2708,prsc_argla_s,1
3481,6119,2711,four_cheese_l,1
3482,6120,2711,pepperoni_s,1
3483,6121,2711,peppr_salami_s,1
3484,6122,2711,spinach_supr_m,1
3485,6125,2713,calabrese_m,1
3486,6126,2713,ital_veggie_m,1
3487,6127,2714,ital_supr_m,1
3488,6128,2715,soppressata_s,1
3489,6129,2715,spicy_ital_s,1
3490,6130,2715,the_greek_xl,1
3491,6131,2715,veggie_veg_m,1
3492,6135,2717,green_garden_m,1
3493,6136,2717,mexicana_l,1
3494,6137,2717,the_greek_xl,1
3495,6142,2719,cali_ckn_l,1
3496,6143,2719,spinach_supr_m,1
3497,6145,2721,five_cheese_l,1
3498,6150,2724,cali_ckn_s,1
3499,6151,2724,classic_dlx_m,1
3500,6152,2724,veggie_veg_l,1
3501,6166,2726,big_meat_s,1
3502,6167,2727,ital_cpcllo_m,1
3503,6168,2727,prsc_argla_l,1
3504,6173,2731,sicilian_m,1
3505,6178,2733,ckn_pesto_l,1
3506,6179,2733,four_cheese_l,1
3507,6180,2734,thai_ckn_l,1
3508,6181,2735,calabrese_m,1
3509,6182,2735,classic_dlx_m,1
3510,6183,2735,ital_cpcllo_l,1
3511,6184,2735,ital_veggie_s,1
3512,6188,2737,big_meat_s,1
3513,6189,2737,spinach_fet_m,1
3514,6191,2739,southw_ckn_s,1
3515,6194,2741,pepperoni_m,1
3516,6195,2741,pepperoni_s,1
3517,6196,2742,spin_pesto_m,1
3518,6197,2742,thai_ckn_s,1
3519,6199,2744,ital_veggie_m,1
3520,6200,2744,spinach_fet_s,1
3521,6201,2745,pepperoni_m,1
3522,6202,2746,cali_ckn_l,1
3523,6203,2746,prsc_argla_l,1
3524,6204,2746,prsc_argla_s,1
3525,6205,2747,mexicana_l,1
3526,6206,2747,southw_ckn_l,1
3527,6208,2749,big_meat_s,1
3528,6209,2749,ckn_pesto_l,1
3529,6210,2750,hawaiian_l,1
3530,6211,2750,hawaiian_s,1
3531,6212,2750,ital_veggie_s,1
3532,6213,2750,southw_ckn_l,1
3533,6214,2751,napolitana_m,1
3534,6222,2754,brie_carre_s,1
3535,6223,2754,classic_dlx_s,1
3536,6224,2754,mexicana_m,1
3537,6225,2755,cali_ckn_m,1
3538,6226,2755,napolitana_l,1
3539,6227,2755,southw_ckn_l,1
3540,6228,2756,bbq_ckn_s,1
3541,6229,2756,cali_ckn_l,1
3542,6230,2757,big_meat_s,1
3543,6231,2758,ckn_pesto_l,1
3544,6232,2758,thai_ckn_s,1
3545,6241,2762,spinach_fet_s,1
3546,6245,2765,five_cheese_l,1
3547,6246,2765,spicy_ital_l,1
3548,6247,2766,four_cheese_l,1
3549,6248,2766,peppr_salami_l,1
3550,6249,2766,sicilian_s,1
3551,6253,2768,pep_msh_pep_m,1
3552,6254,2769,ital_cpcllo_l,1
3553,6255,2769,mediterraneo_l,1
3554,6256,2770,sicilian_m,1
3555,6257,2770,sicilian_s,1
3556,6258,2770,southw_ckn_l,1
3557,6259,2771,prsc_argla_s,1
3558,6260,2772,bbq_ckn_m,1
3559,6261,2772,ital_supr_m,1
3560,6262,2772,napolitana_l,1
3561,6263,2772,pepperoni_s,1
3562,6264,2773,green_garden_m,1
3563,6265,2773,green_garden_s,1
3564,6266,2773,mediterraneo_l,1
3565,6267,2773,spinach_fet_l,1
3566,6272,2775,classic_dlx_m,1
3567,6273,2776,ckn_alfredo_m,1
3568,6274,2776,the_greek_xl,1
3569,6275,2776,veggie_veg_m,1
3570,6276,2777,ital_veggie_s,1
3571,6277,2778,green_garden_s,1
3572,6278,2779,classic_dlx_m,1
3573,6279,2779,four_cheese_l,1
3574,6280,2780,mediterraneo_l,1
3575,6281,2781,big_meat_s,1
3576,6282,2781,hawaiian_s,1
3577,6283,2781,ital_supr_l,1
3578,6284,2781,pep_msh_pep_s,1
3579,6285,2781,pepperoni_l,1
3580,6286,2781,pepperoni_s,1
3581,6287,2781,thai_ckn_l,2
3582,6288,2781,thai_ckn_m,1
3583,6289,2781,thai_ckn_s,1
3584,6290,2781,veggie_veg_l,1
